DATA_SOURCE_CODE	レベル	部品番号	親部品番号	部品名称	PART_NO	PART_REV	員数	材質	板厚	重量	モデル重量	コンポーネント名	モデル名	DESCRIPTION	サフィックス	UPC	EC_NUMBERS	設通NO	採用年月日	リリース年月日	変更区分	先行区分	部品支給区分	TOP_ASM_NO	TOP_ASM_REV	件数	ソートレベル	ENGDAT
ISZ	1	0911801100	8978820135	NUT;HEX,FLANGE                                    	94012040	002	1	S45C,S48C,S50C                				                                                  	                              	091180110  ISD-C10-502 M10x1.25                                                                                                                       				4K7435  			A                             			97882013  	006	3519	1570	UG_8978820135_4K7435_250925.xml
ISZ	1	7551864250	8978820135	STIFFENER;EV-BATTERY,RR                           	55186425	002	1	N/A                           				                                                  	                              	755186425_VL26_750WIDTH                                                                                                                               				4K7435  			A                             			97882013  	006	3520	1571	UG_8978820135_4K7435_250925.xml
ISZ	2	9991140720	7551864250	NUT;PROJECTION                                    	94009435	002	4	S45C,S48C,S50C                				                                                  	                              	999114072 ISD-C12-001 M12x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3525	1572	UG_8978820135_4K7435_250925.xml
ISZ	2	CAF17233	7551864250	NO_PNO_RIB;750 STIFF                              	CAF17233	002	2	JSH440W                       				                                                  	                              	VL26                                                                                                                                                  			3JBT80              	4K7435  			A                             			97882013  	006	3528	1573	UG_8978820135_4K7435_250925.xml
ISZ	2	CAJ44962	7551864250	NO_PNO_STIFFENER;BATTERY,RR                       	CAJ44962	002	1	JSH440W                       				                                                  	                              	CAJ44962                                                                                                                                              				4K7435  			A                             			97882013  	006	3521	1574	UG_8978820135_4K7435_250925.xml
ISZ	2	CAQ35567	7551864250	WELD                                              	CAQ35567	001	1	N/A                           				                                                  	                              	CAQ35567                                                                                                                                              				4K7435  			A                             			97882013  	006	3526	1575	UG_8978820135_4K7435_250925.xml
ISZ	1	0911801100	8978820135	NUT;HEX,FLANGE                                    	94012040	002	3	S45C,S48C,S50C                				                                                  	                              	091180110  ISD-C10-502 M10x1.25                                                                                                                       				4K7435  			A                             			97882013  	006	3533	1576	UG_8978820135_4K7435_250925.xml
ISZ	1	0280510300	8978820135	BOLT;HEX-HD,FLANGE(R)/(M)                         	94012255	001	2	SNH-6,SNH-7,SNH-8             				                                                  	                              	028051030 ISD-C01-501 M10x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3532	1577	UG_8978820135_4K7435_250925.xml
ISZ	1	7551875221	8978820135	STIFFENER;MOTOR C/MBR,LH                          	55187522	003	1	N/A                           				                                                  	                              	755187522_VL26_&NVE_DWG;755187520Z                                                                                                                    				4K7435  			A                             			97882013  	006	3534	1578	UG_8978820135_4K7435_250925.xml
ISZ	2	9991140720	7551875221	NUT;PROJECTION                                    	94009435	002	4	S45C,S48C,S50C                				                                                  	                              	999114072 ISD-C12-001 M12x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3540	1579	UG_8978820135_4K7435_250925.xml
ISZ	2	9091140680	7551875221	NUT;WELD,PROJECTION,TYPE D                        	94009468	004	1	S45C,S48C,S50C                				                                                  	                              	909114068,ISD-C12-001                                                                                                                                 				4K7435  			A                             			97882013  	006	3541	1580	UG_8978820135_4K7435_250925.xml
ISZ	2	0911105100	7551875221	NUT;HEXAGON,METRIC                                	94011996	002	1	S45C,S48C,S50C                				                                                  	                              	091110510 ISD-C10-501 M10X1.25                                                                                                                        				4K7435  		5-Dec-03	A                             			97882013  	006	3535	1581	UG_8978820135_4K7435_250925.xml
ISZ	2	CAC64259	7551875221	NO_PNO_STIFFENER;MOTOR C/MBR,LH                   	CAC64259	004	1	HT540A-P                      				                                                  	                              	VL26_750WIDTH_TABLE;BRP37236                                                                                                                          				4K7435  			A                             			97882013  	006	3537	1582	UG_8978820135_4K7435_250925.xml
ISZ	1	7551864420	8978820135	CROSSMEMBER;4TH                                   	55186442	001	1	HT540A-P                      				                                                  	                              	755186442_VL26_&NVE_TABLE;CAE42799                                                                                                                    				4K7435  			A                             			97882013  	006	3559	1583	UG_8978820135_4K7435_250925.xml
ISZ	1	9067512300	8978820135	RIVET;RD-HD,CHAM-PNT                              	94006178	001	12	S12,SWCH12A-SWCH12K           				                                                  	                              	906751230 ISD-E01-001 d12xL30                                                                                                                         				4K7435  		00-Jan-0000	A                             			97882013  	006	3558	1584	UG_8978820135_4K7435_250925.xml
ISZ	1	0911801100	8978820135	NUT;HEX,FLANGE                                    	94012040	002	1	S45C,S48C,S50C                				                                                  	                              	091180110  ISD-C10-502 M10x1.25                                                                                                                       				4K7435  			A                             			97882013  	006	3544	1585	UG_8978820135_4K7435_250925.xml
ISZ	1	0280510300	8978820135	BOLT;HEX-HD,FLANGE(R)/(M)                         	94012255	001	4	SNH-6,SNH-7,SNH-8             				                                                  	                              	028051030 ISD-C01-501 M10x1.25                                                                                                                        				4K7435  			A                             			97882013  	006	3546	1586	UG_8978820135_4K7435_250925.xml
